ASV,Estimate,Std. Error,t value,Pr(>|t|),p_fdr
ASV7506,-15.93003143,,,,
ASV7512,-1.321431787,,,,
ASV7515,2.24027446,,,,
ASV7516,4.860977519,,,,
ASV7517,-0.378817238,,,,
ASV7524,-3.436041627,1.107135207,-3.103542913,0.002376951,0.040008794
ASV7525,3.080744502,,,,
ASV7526,19.93665308,,,,
ASV7532,3.988028673,,,,
ASV7533,-0.081664099,,,,
ASV7544,-1.155094212,,,,
ASV7553,-1.816666726,,,,
ASV7554,-2.298322228,,,,
ASV7559,39.34045582,,,,
ASV7562,3.464361687,,,,
ASV7565,-22.41872706,,,,
ASV7575,-35.46958033,,,,
ASV7576,-2.921430821,,,,
ASV7589,1.058617958,,,,
ASV7591,3.38120125,,,,
ASV7601,4.35202561,,,,
ASV7604,-21.28861285,,,,
ASV7606,-1.704763473,,,,
ASV7609,-2.958288649,,,,
ASV7610,-0.783552802,,,,
ASV7612,-2.792671223,,,,
ASV7615,0.977050487,,,,
ASV7626,1.547011809,1.415263331,1.093091141,0.276507486,
ASV7628,-18.02202902,,,,
ASV7630,3.383841916,,,,
ASV7640,-0.458367927,1.280567225,-0.357941324,0.721005767,
ASV7661,-0.228428968,,,,
ASV7668,-19.12709075,,,,
ASV7673,-5.288725171,1.109614185,-4.766273937,5.24E-06,0.000255223
ASV7674,-0.110079067,,,,
ASV7683,0.799343627,0.966170569,0.827331791,0.409664356,0.85068749
ASV7688,-5.260762077,,,,
ASV7697,22.6272033,,,,
ASV7703,-0.329859821,0.513332399,-0.642585236,0.521699038,0.89603904
ASV7706,-2.178122606,1.326973986,-1.641420727,0.103285594,
ASV7708,-24.30883136,,,,
ASV7709,3.486665296,,,,
ASV7720,2.251335241,,,,
ASV7727,1.971880749,,,,
ASV7734,1.963576227,,,,
ASV7761,0.168478015,,,,
ASV7764,-3.323980737,,,,
ASV7765,-0.605004796,,,,
ASV7766,-2.513038318,,,,
ASV7770,-3.829923672,,,,
ASV7774,-3.112782494,,,,
ASV7776,-0.694663094,1.37003888,-0.507038964,0.613042737,0.93973165
ASV7779,1.746621251,,,,
ASV7785,-0.976733961,,,,
ASV7791,-0.649534516,1.410588088,-0.460470722,0.645998088,0.95014982
ASV7795,2.314261918,,,,
ASV7801,0.460337372,,,,
ASV7802,1.000261864,,,,
ASV7809,-18.14449517,,,,
ASV7816,-19.44329176,,,,
ASV7819,-5.565513305,,,,
ASV7822,0.485105493,1.064417724,0.45574729,0.649381868,0.95014982
ASV7826,1.867131227,,,,
ASV7829,0.421789207,,,,
ASV7837,-0.772123841,,,,
ASV7839,0.063349822,,,,
ASV7856,-0.015419375,,,,
ASV7857,-2.170841171,,,,
ASV7859,-3.286212598,,,,
ASV7863,-0.665241256,,,,
ASV7864,-4.09360226,,,,
ASV7881,0.782474344,1.049254859,0.745742884,0.457257187,0.860504771
ASV7886,-4.937672055,,,,
ASV7901,20.02084167,,,,
ASV7902,-2.466437186,,,,
ASV7912,5.046423464,,,,
ASV7919,-35.39101346,,,,
ASV7923,0.919346,0.892215043,1.03040854,0.304856718,0.799675421
ASV7929,-4.111851461,,,,
ASV7931,1.430707826,1.455020486,0.983290503,0.327410481,0.821698179
ASV7933,-1.185544221,,,,
ASV7935,-20.96293129,,,,
ASV7937,-3.260802928,,,,
ASV7941,-3.005866306,,,,
ASV7942,1.073352376,,,,
ASV7949,-0.739020246,,,,
ASV7950,-1.624867612,,,,
ASV7955,3.793874827,1.333245041,2.845594554,0.005201192,
ASV7958,-1.304747633,0.883900533,-1.476124953,0.142486782,0.55861733
ASV7975,2.378519249,,,,
ASV7982,0.689315939,,,,
ASV7983,4.12539947,,,,
ASV7985,-1.596898277,,,,
ASV7986,0.751628209,,,,
ASV7988,-5.193526242,,,,
ASV8003,-1.192663451,,,,
ASV8004,-1.40159895,,,,
ASV8006,0.227625509,,,,
ASV8008,-18.78728624,,,,
ASV8010,-3.608562859,1.454657619,-2.480695671,0.014475384,
ASV8019,-2.583841441,,,,
ASV8020,80.60483813,,,,
ASV8024,-1.146440508,1.615434756,-0.709679239,0.479257253,0.884283231
ASV8026,3.162607281,,,,
ASV8029,3.411186302,,,,
ASV8033,3.309937449,,,,
ASV8041,0.062410462,,,,
ASV8043,2.308530893,,,,
ASV8048,-17.83420602,,,,
ASV8051,-18.85711445,,,,
ASV8052,1.220400457,1.110203656,1.099258186,0.273819965,0.773881503
ASV8056,-3.36170136,,,,
ASV8062,-18.74059225,,,,
ASV8067,2.449485685,,,,
ASV8069,0.5990149,,,,
ASV8073,-0.277906458,,,,
ASV8079,-5.477916462,,,,
ASV8088,0.95690827,,,,
ASV8090,0.012512094,,,,
ASV8093,-3.393915311,2.89753171,-1.171312569,0.243755735,
ASV8094,-18.46391277,,,,
ASV8108,-1.744531745,,,,
ASV8109,-0.654700943,,,,
ASV8113,19.39051624,,,,
ASV8115,-19.2631958,,,,
ASV8129,22.94024301,,,,
ASV8130,0.531257367,1.528530585,0.347560836,0.728768922,
ASV8145,-3.464887818,,,,
ASV8151,2.264819932,,,,
ASV8158,4.692351146,,,,
ASV8162,-3.336053573,,,,
ASV8163,-17.39999257,,,,
ASV8177,-0.107951819,0.785872158,-0.137365623,0.890968248,0.991293937
ASV8178,1.507726394,0.94359692,1.597850058,0.11266322,0.513458097
ASV8181,0.404393465,0.972963824,0.415630525,0.678410522,0.95014982
ASV8189,0.625385963,,,,
ASV8190,-1.397086963,1.925893589,-0.725422719,0.469581944,
ASV8191,3.173569527,,,,
ASV8198,-18.85681905,,,,
ASV8199,-0.442044433,,,,
ASV8207,-1.577221333,,,,
ASV8213,-19.33892065,,,,
ASV8221,1.099049877,1.008750289,1.089516294,0.278073667,
ASV8224,-21.14143738,,,,
ASV8234,1.680221186,0.613176962,2.740189685,0.007062573,0.087904295
ASV8237,-1.909746009,,,,
ASV8244,-19.3359274,,,,
ASV8249,2.276721889,1.106164097,2.05821351,0.041699225,0.326149779
ASV8252,-0.774444282,,,,
ASV8253,1.10497605,,,,
ASV8255,-0.34017531,1.751177668,-0.194255167,0.846299179,0.991293937
ASV8257,1.418072139,1.159283626,1.223231405,0.223599796,0.722435052
ASV8260,0.10216459,1.115182201,0.091612465,0.927156203,0.991293937
ASV8261,-16.70923136,,,,
ASV8262,-2.902349328,,,,
ASV8267,-0.000492411,0.611010811,-0.000805895,0.999358305,0.999356989
ASV8268,-3.558686445,,,,
ASV8270,0.165958167,0.636886214,0.260577421,0.794857713,0.977745727
ASV8271,3.633152995,,,,
ASV8281,-16.77758621,,,,
ASV8283,-37.88307917,,,,
ASV8291,0.621507987,,,,
ASV8305,3.172671414,,,,
ASV8309,0.562492929,,,,
ASV8315,1.468621771,0.897620875,1.636127024,0.104390288,0.494520312
ASV8317,-20.72302133,,,,
ASV8324,1.471959769,,,,
ASV8328,-19.65319604,,,,
ASV8330,0.570327019,,,,
ASV8332,-4.488871071,,,,
ASV8333,-21.61714209,,,,
ASV8336,-16.9710978,,,,
ASV8338,0.442733028,0.465439967,0.951214033,0.343376403,0.829346788
ASV8348,2.13828446,,,,
ASV8354,0.045202454,1.054949399,0.042847983,0.965892763,0.999356989
ASV8358,-0.141210767,1.053728019,-0.134010641,0.893614978,0.991293937
ASV8362,5.786210841,,,,
ASV8369,5.69286091,,,,
ASV8374,-2.194952135,,,,
ASV8377,0.046915854,,,,
ASV8385,0.144424274,,,,
ASV8394,0.100611785,,,,
ASV8402,-1.704404651,,,,
ASV8404,-0.029600011,,,,
ASV8408,0.912049569,1.465610727,0.62230001,0.534905957,
ASV8418,-0.275776823,,,,
ASV8419,-3.736018901,,,,
ASV8420,-2.449323521,,,,
ASV8423,0.318478491,0.428413381,0.743390626,0.45867442,0.860504771
ASV8435,-3.275128238,,,,
ASV8442,0.829349353,,,,
ASV8447,2.484843823,2.777266402,0.894708488,0.372704699,0.835900552
ASV8448,-0.276802429,,,,
ASV8456,4.057172307,,,,
ASV8459,-2.327220971,,,,
ASV8478,-36.59614685,,,,
ASV8482,-4.211800152,1.312044443,-3.21010479,0.001696066,0.032809775
ASV8484,-0.663073866,,,,
ASV8486,-0.821223128,,,,
ASV8487,3.165548719,,,,
ASV8498,-2.049222702,1.287165635,-1.592042738,0.113962896,0.513458097
ASV8506,-3.318090045,,,,
ASV8510,-4.114380176,2.183300669,-1.884477129,0.06187998,0.376375038
ASV8515,4.444213632,,,,
ASV8517,-3.52294251,,,,
ASV8524,-1.043752747,,,,
ASV8526,-0.093208571,0.409321315,-0.227714922,0.82024906,0.986743632
ASV8536,1.271646916,,,,
ASV8538,0.878074601,,,,
ASV8545,-0.785506433,,,,
ASV8549,-18.13288832,,,,
ASV8551,3.455192043,,,,
ASV8553,-0.231966239,0.707759607,-0.327747214,0.74366457,0.969817912
ASV8564,-0.48740372,,,,
ASV8565,20.08853622,,,,
ASV8574,-17.28211037,,,,
ASV8576,-18.55034326,,,,
ASV8583,-20.65833523,,,,
ASV8590,-1.455747149,,,,
ASV8592,1.218798186,,,,
ASV8596,4.491187246,,,,
ASV8602,1.429620743,,,,
ASV8605,-40.76858467,,,,
ASV8609,-2.490721789,,,,
ASV8611,-1.531486971,,,,
ASV8624,-0.823510121,,,,
ASV8627,0.190734129,,,,
ASV8631,-2.018925508,,,,
ASV8637,-0.555970989,,,,
ASV8646,-0.819797023,,,,
ASV8647,2.668229489,1.624233112,1.642762648,0.10300706,0.494520312
ASV8648,0.846286346,,,,
ASV8659,-1.370678333,,,,
ASV8662,-1.604207546,,,,
ASV8667,-3.67550919,,,,
ASV8669,-0.056940396,0.680461858,-0.083679042,0.933448771,0.991293937
ASV8670,-1.313407512,,,,
ASV8671,-1.576140537,,,,
ASV8672,-18.42553129,,,,
ASV8687,2.801117418,,,,
ASV8690,1.474123344,,,,
ASV8700,-19.16962081,,,,
ASV8704,-1.470440847,,,,
ASV8707,-1.516687912,,,,
ASV8717,1.639004147,,,,
ASV8723,-1.858257124,0.764072932,-2.432041557,0.016466271,0.175048041
ASV8729,0.093913668,1.114852242,0.084238668,0.933004748,0.991293937
ASV8747,-4.259841163,,,,
ASV8748,-4.983758765,,,,
ASV8787,-2.3061883,,,,
ASV8789,1.792230398,,,,
ASV8808,-21.40874555,,,,
ASV8812,-0.624180216,1.946840402,-0.320611908,0.749053024,0.969817912
ASV8815,-2.416145458,,,,
ASV8823,-3.081926299,1.310435518,-2.351833613,0.020283111,0.203250685
ASV8827,1.837799536,,,,
ASV8867,1.513779618,,,,
ASV8868,-18.34981596,,,,
ASV8870,1.704050687,,,,
ASV8871,-3.840767487,,,,
ASV8872,-4.795472306,,,,
ASV8880,-3.249268232,,,,
ASV8893,-3.808343526,,,,
ASV8896,2.092275108,,,,
ASV8898,3.468138426,,,,
ASV8902,3.041466111,,,,
ASV8906,1.126747493,,,,
ASV8907,1.601865259,,,,
ASV8909,0.494526281,,,,
ASV8910,-19.70594829,,,,
ASV8926,3.900473234,,,,
ASV8929,-0.79123437,0.441006567,-1.794155529,0.075265009,0.414917052
ASV8935,-1.32099123,,,,
ASV8947,0.824319901,,,,
ASV8950,-21.24701398,,,,
ASV8954,0.008095094,,,,
ASV8956,0.496167336,,,,
ASV8969,1.393419974,1.005136601,1.386299109,0.168183941,0.625810002
ASV8970,-17.06527093,,,,
ASV8971,-18.34593677,,,,
ASV8976,-2.659326211,,,,
ASV8980,5.906821164,,,,
ASV8983,2.216188268,1.436017748,1.543287519,0.125350998,
ASV8985,-0.868785158,,,,
ASV8989,-0.057665801,0.584302602,-0.098691673,0.921545054,0.991293937
ASV8991,-3.818620149,,,,
ASV8992,-24.48034552,,,,
ASV8995,-1.181548136,,,,
ASV8997,4.073157925,,,,
ASV8999,-19.41034551,,,,
ASV9002,0.081860543,,,,
ASV9003,-0.697670452,1.294050686,-0.539136882,0.590774927,0.919119668
ASV9006,-0.672881915,,,,
ASV9018,-3.804127948,,,,
ASV9020,4.26160319,,,,
ASV9027,-3.482129174,1.382243887,-2.519185801,0.013055696,
ASV9033,-0.557069978,,,,
ASV9034,-18.59634171,,,,
ASV9038,2.54683988,,,,
ASV9048,0.103392405,1.379877521,0.074928683,0.940394179,0.991293937
ASV9059,-19.35491676,,,,
ASV9065,-1.471534879,,,,
ASV9071,2.381298474,,,,
ASV9073,0.518376398,,,,
ASV9074,-0.449696984,1.076095825,-0.417896783,0.676757188,0.95014982
ASV9080,-4.601591814,1.334759491,-3.447506345,0.000776998,0.019236762
ASV9087,-0.235672418,,,,
ASV9089,-16.50725118,,,,
ASV9094,-3.48451874,,,,
ASV9098,-0.490198802,1.159838597,-0.422643981,0.673299016,0.95014982
ASV9101,2.739379375,,,,
ASV9104,-19.80358179,,,,
ASV9106,0.194035891,,,,
ASV9109,0.05889463,,,,
ASV9114,-2.28354074,,,,
ASV9117,4.100342928,,,,
ASV9119,-3.142011456,,,,
ASV9124,-15.83096088,,,,
ASV9128,1.809800299,,,,
ASV9129,-1.155651971,,,,
ASV9131,1.753033102,,,,
ASV9134,-2.824333471,,,,
ASV9149,-22.74577381,,,,
ASV9158,-20.75618437,,,,
ASV9160,6.748955389,,,,
ASV9166,-1.805487974,,,,
ASV9169,-0.543974283,,,,
ASV9174,0.95917371,,,,
ASV9178,3.095971146,,,,
ASV9187,-0.245145177,1.182213779,-0.207361123,0.836073567,0.991293937
ASV9198,1.781155569,,,,
ASV9205,1.197547835,,,,
ASV9210,2.821559415,,,,
ASV9212,-5.94832974,,,,
ASV9220,-3.380767256,,,,
ASV9222,-19.05417637,,,,
ASV9228,1.153819931,,,,
ASV9231,-18.45639443,,,,
ASV9237,0.917019707,,,,
ASV9241,3.392977433,,,,
ASV9242,-3.297291563,,,,
ASV9246,0.937127187,,,,
ASV9248,-0.512595704,2.073025062,-0.24726942,0.805115363,0.981517152
ASV9260,-19.01649636,,,,
ASV9261,-6.285655434,,,,
ASV9262,-1.878441095,1.637492958,-1.147144533,0.253566595,0.759550604
ASV9271,7.732523848,,,,
ASV9279,-19.7066003,,,,
ASV9284,-1.061103213,0.846619767,-1.253340939,0.212478313,0.722435052
ASV9298,-2.398313188,,,,
ASV9299,-1.925371021,,,,
ASV9310,-0.437494962,0.975922899,-0.448288449,0.654740166,
ASV9319,-0.09779816,,,,
ASV9324,-38.50673638,,,,
ASV9325,6.141991341,,,,
ASV9334,-2.674278752,,,,
ASV9338,-0.552009858,,,,
ASV9358,3.627740416,,,,
ASV9359,1.244578661,,,,
ASV9361,-3.404977221,,,,
ASV9369,6.094377677,,,,
ASV9383,-3.50597442,,,,
ASV9385,-3.06913277,,,,
ASV9395,-20.52925105,,,,
ASV9399,1.193599094,,,,
ASV9404,-3.104991407,,,,
ASV9407,-19.08901653,,,,
ASV9411,3.265753029,1.641700327,1.989250398,0.048910808,
ASV9419,-1.158828466,,,,
ASV9430,1.206278246,,,,
ASV9433,-2.642891453,,,,
ASV9437,-0.661670553,,,,
ASV9442,-0.789652985,,,,
ASV9446,-21.06402145,,,,
ASV9456,-3.079824239,,,,
ASV9460,1.515718486,,,,
ASV9466,-0.654386987,,,,
ASV9467,-19.62711717,,,,
ASV9478,-0.927074056,,,,
ASV9493,4.264479752,,,,
ASV9496,-3.981581612,,,,
ASV9497,-3.343506271,,,,
ASV9500,0.873478923,1.29007703,0.677075014,0.499640201,0.894113872
ASV9509,2.34638126,,,,
ASV9510,-0.553742753,3.765503562,-0.14705676,0.883329961,0.991293937
ASV9512,2.331107868,,,,
ASV9522,3.814501699,,,,
ASV9524,2.489656639,,,,
ASV9527,0.186578206,,,,
ASV9533,1.352265054,,,,
ASV9536,-0.968403022,,,,
ASV9539,-1.202638203,,,,
ASV9541,0.437559886,1.477620048,0.296124763,0.767638279,0.969817912
ASV9543,-17.87703458,,,,
ASV9551,-0.923438182,,,,
ASV9554,5.94352113,,,,
ASV9568,0.807578431,0.905486939,0.891871982,0.374217236,0.835900552
ASV9569,-1.980408478,,,,
ASV9573,-0.87225771,,,,
ASV9580,-2.397916298,,,,
ASV9584,0.25936178,1.653334384,0.156871945,0.875605083,0.991293937
ASV9586,0.371086625,,,,
ASV9604,-0.885849735,,,,
ASV9614,2.628333381,,,,
ASV9616,0.594882056,0.393792973,1.510646704,0.13346428,0.545626256
ASV9630,-0.27047867,,,,
ASV9634,-0.378080133,0.696541021,-0.54279665,0.588260076,0.919119668
ASV9635,-0.259402296,,,,
ASV9636,-0.664804891,1.175912882,-0.565352163,0.572872486,
ASV9637,-2.130875162,,,,
ASV9639,-2.925228849,,,,
ASV9640,0.099380245,,,,
ASV9648,-2.235031021,,,,
ASV9655,1.000404409,0.789259386,1.26752298,0.207382317,0.721775469
ASV9664,-0.908405552,,,,
ASV9665,2.340261846,,,,
ASV9667,-5.545206258,,,,
ASV9675,-2.027362157,,,,
ASV9677,-0.470461027,0.360451962,-1.305197574,0.194281845,0.705088618
ASV9685,3.18855865,,,,
ASV9687,-1.730105514,,,,
ASV9696,2.651099966,,,,
ASV9697,-37.09756411,,,,
ASV9703,-1.684125589,,,,
ASV9704,0.759803539,,,,
ASV9710,-2.682621352,,,,
ASV9715,-1.200680037,,,,
ASV9719,-21.09039621,,,,
ASV9720,-0.840822252,1.105035813,-0.760900454,0.448184702,0.860504771
ASV9724,0.747679364,,,,
ASV9732,-2.775188996,,,,
ASV9735,-0.570484407,,,,
ASV9737,-4.640368935,,,,
ASV9738,-18.97298879,,,,
ASV9740,-4.876822968,,,,
ASV9756,-0.118172752,,,,
ASV9776,1.765488273,,,,
ASV9789,1.104836481,,,,
ASV9793,-2.764361169,,,,
ASV9794,-18.56520129,,,,
ASV9800,2.914513725,,,,
ASV9802,5.29675808,,,,
ASV9804,0.602096109,,,,
ASV9824,-0.558984462,,,,
ASV9828,0.870826592,,,,
ASV9836,-3.925888029,,,,
ASV9838,-0.084232538,,,,
ASV9840,5.30103135,,,,
ASV9844,2.379481028,,,,
ASV9845,-1.164291733,,,,
ASV9847,-23.13151665,,,,
ASV9863,2.110897735,,,,
ASV9868,-2.645299661,,,,
ASV9869,-4.66982758,,,,
ASV9870,-2.602464972,,,,
ASV9879,-1.825538043,,,,
ASV9888,1.946702299,,,,
ASV9891,2.199844309,,,,
ASV9894,-0.838096176,,,,
ASV9896,-3.02476783,,,,
ASV9901,-3.179639779,,,,
ASV9908,-0.918293978,,,,
ASV9909,-1.454596032,,,,
ASV9936,-1.35483137,,,,
ASV9937,1.593147163,0.817836619,1.948001748,0.053711382,
ASV9944,-18.30196716,,,,
ASV9949,-20.38081185,,,,
ASV9965,-2.654756658,,,,
ASV9967,-3.272221977,,,,
ASV9975,4.549861275,,,,
ASV9980,-18.43176323,,,,
ASV9982,-2.085716495,,,,
ASV9983,-17.30913503,,,,
ASV9985,-1.376589554,2.183573981,-0.630429546,0.529592701,0.898303094
ASV9996,1.440058996,,,,
ASV10001,5.354146179,,,,
ASV10004,-1.807609979,,,,
ASV10006,-1.369517964,,,,
ASV10008,-16.97109038,,,,
ASV10009,3.945996533,,,,
ASV10024,-3.780973743,,,,
ASV10025,-3.788323264,,,,
ASV10032,-0.634238735,,,,
ASV10038,0.99496417,,,,
ASV10040,0.16813676,0.916663458,0.183422562,0.854770967,0.991293937
ASV10044,-20.01402869,,,,
ASV10048,0.711438419,,,,
ASV10056,-18.57389995,,,,
ASV10057,-0.344723809,,,,
ASV10081,0.135601487,0.433699996,0.31266195,0.75507132,0.969817912
ASV10086,-1.058529703,1.151851739,-0.918980861,0.35991895,
ASV10087,2.44854258,,,,
ASV10088,-0.402805442,,,,
ASV10091,0.930976477,,,,
ASV10102,-54.88705731,,,,
ASV10105,-17.79669262,,,,
ASV10116,0.371408562,,,,
ASV10123,-0.685558737,,,,
ASV10133,-9.601295831,,,,
ASV10136,-18.83770676,,,,
ASV10137,1.970231152,,,,
ASV10141,0.214880218,1.158145965,0.185538114,0.853115106,0.991293937
ASV10151,-19.99836005,,,,
ASV10158,21.02898185,,,,
ASV10176,19.02814213,,,,
ASV10178,-16.4897859,,,,
ASV10180,0.804361636,,,,
ASV10188,2.096406759,,,,
ASV10197,0.550777642,,,,
ASV10199,-0.003866216,1.07505559,-0.003596294,0.997136453,0.999356989
ASV10217,0.158904519,,,,
ASV10218,-0.552177579,,,,
ASV10227,-3.268081856,,,,
ASV10232,0.372962353,,,,
ASV10234,0.239973208,0.859487487,0.279205005,0.780560262,0.969817912
ASV10235,-1.587052157,,,,
ASV10241,-2.944202232,,,,
ASV10245,-5.462299175,0.972311624,-5.617848272,1.24E-07,
ASV10247,-8.076574421,,,,
ASV10248,-2.507022574,,,,
ASV10254,5.903949627,,,,
ASV10257,0.453068259,,,,
ASV10258,-2.224579584,,,,
ASV10261,0.132714129,0.703431682,0.188666693,0.850667541,0.991293937
ASV10265,-2.125146946,,,,
ASV10273,4.885972898,,,,
ASV10281,22.90503418,,,,
ASV10313,-17.35805804,,,,
ASV10314,-19.05899498,,,,
ASV10320,2.17765945,,,,
ASV10336,-0.565051999,,,,
ASV10341,-4.396494336,,,,
ASV10343,0.530099192,,,,
ASV10346,1.680923957,,,,
ASV10354,-0.368742011,,,,
ASV10355,-0.481501625,,,,
ASV10385,-0.025759363,1.203350971,-0.021406359,0.982956472,
ASV10386,3.804253563,,,,
ASV10387,1.02997651,,,,
ASV10399,-3.652293374,,,,
ASV10409,0.132751296,,,,
ASV10413,2.019869955,1.43176771,1.410752555,0.160862396,
ASV10419,-0.439727081,,,,
ASV10420,-2.238779165,,,,
ASV10425,-2.398860972,,,,
ASV10429,-1.118914565,,,,
ASV10435,1.59083098,,,,
ASV10440,-0.698107753,,,,
ASV10463,-3.794058494,,,,
ASV10465,-2.364913891,1.177076869,-2.009141419,0.046729331,0.336389488
ASV10483,0.333807943,,,,
ASV10489,6.586324443,,,,
ASV10490,-3.813788533,,,,
ASV10497,-2.396721506,,,,
ASV10501,-1.61773287,,,,
ASV10515,1.790366283,,,,
ASV10516,-0.329199731,,,,
ASV10528,1.945891516,,,,
ASV10541,-4.953692791,,,,
ASV10544,-1.725423241,,,,
ASV10553,3.214634092,,,,
ASV10554,-19.32078168,,,,
ASV10563,-0.775309458,,,,
ASV10567,2.129945745,1.09472607,1.945642663,0.053997578,
ASV10576,-0.023696121,,,,
ASV10585,-19.246823,,,,
ASV10588,0.475533961,,,,
ASV10589,-0.62330138,,,,
ASV10591,39.15789863,,,,
ASV10597,0.121708846,0.52668938,0.23108278,0.817637588,0.986743632
ASV10598,0.474097809,,,,
ASV10606,-2.038670371,,,,
ASV10610,2.909110991,,,,
ASV10611,0.115967371,,,,
ASV10612,-0.6181528,,,,
ASV10618,-0.666314144,0.616709805,-1.080433842,0.282080251,0.78501172
ASV10623,-4.156373277,,,,
ASV10625,-0.881411805,,,,
ASV10650,-1.099033119,,,,
ASV10663,-1.794028785,1.736498738,-1.03312991,0.303586758,
ASV10665,0.926137423,,,,
ASV10678,-2.70652646,,,,
ASV10681,18.00397737,,,,
ASV10682,-3.876124801,,,,
ASV10705,0.085828619,,,,
ASV10709,-0.038846707,,,,
ASV10718,-1.644068787,,,,
ASV10720,-0.335617494,1.175625471,-0.285479944,0.775760581,0.969817912
ASV10721,-1.496300862,,,,
ASV10735,-18.87435326,,,,
ASV10736,-0.559894031,,,,
ASV10739,-18.24127237,,,,
ASV10744,2.556757793,,,,
ASV10752,2.740263048,,,,
ASV10754,-20.1682286,,,,
ASV10757,-18.36198384,,,,
ASV10764,-5.910811242,,,,
ASV10767,1.917773728,,,,
ASV10771,-1.782330315,1.036729167,-1.719186044,0.088116698,
ASV10775,-3.144790381,,,,
ASV10777,-3.669832051,,,,
ASV10782,-0.005925812,0.773781636,-0.007658248,0.993902171,0.999356989
ASV10787,-0.073284679,,,,
ASV10802,-2.189961502,,,,
ASV10806,-1.976709353,,,,
ASV10808,-1.010994255,,,,
ASV10810,-0.505892577,1.294525599,-0.390793799,0.696631245,0.96580769
ASV10811,-3.176465679,,,,
ASV10817,-0.00027314,,,,
ASV10823,-0.588121005,0.693539154,-0.847999715,0.398098782,0.835900552
ASV10827,1.725963842,,,,
ASV10833,-19.54807149,,,,
ASV10835,1.544820703,1.732462106,0.891690905,0.374313924,0.835900552
ASV10844,8.081284006,,,,
ASV10851,4.368755802,,,,
ASV10853,-19.40613372,,,,
ASV10869,1.751956344,,,,
ASV10870,-0.082211836,,,,
ASV10875,-5.335153344,,,,
ASV10890,-0.803204789,1.396832914,-0.575018516,0.566337711,0.919028871
ASV10894,-17.37192976,,,,
ASV10897,2.24692993,,,,
ASV10908,-1.617223694,,,,
ASV10912,-5.025435765,,,,
ASV10913,-15.03904065,,,,
ASV10917,4.73870429,,,,
ASV10920,-22.2722188,,,,
ASV10923,21.85984455,,,,
ASV10924,-2.806362152,,,,
ASV10929,-19.95106094,,,,
ASV10937,-0.402580374,1.131444195,-0.355811074,0.722596556,0.969817912
ASV10941,-0.139993816,,,,
ASV10948,-2.062308677,,,,
ASV10950,-0.167469422,,,,
ASV10952,-18.69350267,,,,
ASV10966,-18.33977783,,,,
ASV10970,1.622789216,,,,
ASV10972,-1.209576694,1.833180015,-0.659824286,0.510610317,0.89603904
ASV10975,1.477764032,,,,
ASV10976,-3.072588317,,,,
ASV10980,0.353809051,1.008235851,0.350918935,0.726254405,0.969817912
ASV10981,-4.355996685,,,,
ASV10988,1.023961747,,,,
ASV10989,2.050209959,,,,
ASV10997,-4.185230526,,,,
ASV11002,-0.481145956,,,,
ASV11018,-19.1863782,,,,
ASV11027,-6.452648056,,,,
ASV11034,-0.296779176,,,,
ASV11046,-1.22982281,,,,
ASV11049,-0.162082114,0.365945988,-0.442912669,0.658613245,0.95014982
ASV11051,-1.529322947,,,,
ASV11053,0.285490971,,,,
ASV11055,0.934115636,,,,
ASV11061,-1.216009322,,,,
ASV11062,-2.072601093,,,,
ASV11080,-1.726995173,,,,
ASV11081,-0.009576621,0.736963181,-0.012994708,0.989653241,0.999356989
ASV11087,-1.197588897,1.61629277,-0.740948001,0.460148734,0.860504771
ASV11088,-0.700486524,,,,
ASV11091,2.407998293,,,,
ASV11092,-6.575328753,,,,
ASV11116,1.807364092,,,,
ASV11120,0.901232599,,,,
ASV11121,1.815677026,,,,
ASV11127,3.708698143,1.330939457,2.786526558,0.006180134,
ASV11142,-2.433121698,,,,
ASV11143,-0.187628534,,,,
ASV11144,-20.75884911,,,,
ASV11147,2.071218509,0.815455241,2.539953641,0.012342634,0.137072129
ASV11151,0.703788257,0.924357849,0.761380734,0.447898934,0.860504771
ASV11158,-1.09181218,,,,
ASV11159,-2.415699836,,,,
ASV11161,-3.728137221,,,,
ASV11168,4.36496988,,,,
ASV11187,6.297663795,,,,
ASV11198,0.024266494,,,,
ASV11207,2.808456943,,,,
ASV11222,-2.363710852,,,,
ASV11233,-0.730434059,,,,
ASV11234,0.247147958,0.94950766,0.260290642,0.795078388,
ASV11241,1.279394203,1.421671506,0.899922519,0.369934391,
ASV11245,2.213267679,,,,
ASV11255,-0.716712459,1.053637743,-0.680226638,0.497649786,0.894113872
ASV11268,5.763830771,,,,
ASV11269,0.305725823,,,,
ASV11277,-3.693200721,,,,
