ASV,Estimate,Std. Error,t value,Pr(>|t|),p_fdr
ASV2,-2.639031369,2.74868573,-0.960106621,0.338730764,
ASV8,-0.176148887,3.541877945,-0.049733189,0.960409062,
ASV9,0.971474113,0.983600066,0.987671867,0.325093428,0.905309277
ASV10,5.484946669,,,,
ASV14,0.438660961,0.632546941,0.69348365,0.48920641,0.941629169
ASV23,-4.930498227,,,,
ASV26,-4.023196967,2.066278555,-1.947073863,0.053617502,
ASV29,-4.776510856,,,,
ASV31,-3.252311001,3.293195413,-0.987585185,0.325135738,
ASV36,3.032671924,2.381424203,1.27346985,0.20505599,
ASV38,0.326455337,1.191582696,0.273967839,0.784531204,
ASV42,0.226921904,2.232758705,0.101632972,0.919199928,
ASV43,-0.425555988,2.737460353,-0.155456494,0.876695383,
ASV44,-14.63650173,25204.78445,-0.000580703,0.999537529,
ASV54,-6.265829393,,,,
ASV56,-3.962108783,,,,
ASV60,-2.092169843,0.737273421,-2.837712283,0.005250864,0.062477416
ASV63,0.294148218,2.822557596,0.104213362,0.917155849,
ASV65,6.1396774,2.112829579,2.905902805,0.004285893,
ASV67,-4.80326948,,,,
ASV71,6.288602328,,,,
ASV75,-5.094169424,1.451663571,-3.509194229,0.000612536,
ASV87,-17.31901525,89001.37835,-0.000194593,0.999845027,
ASV90,-5.463785698,,,,
ASV93,-0.225207462,3.326714509,-0.06769666,0.946128015,
ASV94,-7.027102666,,,,
ASV99,1.190951729,3.031040413,0.392918459,0.695004076,
ASV101,-17.46163085,238772.1097,-7.31E-05,0.999941759,
ASV104,4.493405421,1.969174173,2.281873022,0.024073057,
ASV105,-18.89587969,161131.497,-0.00011727,0.999906607,
ASV107,1.164007363,2.386616669,0.487722799,0.626543225,
ASV110,-16.91303267,,,,
ASV112,-12.63965299,22883.964,-0.000552337,0.999560121,
ASV114,-4.51109535,,,,
ASV134,-18.86328309,88186.96025,-0.000213901,0.99982965,
ASV135,-2.269340971,,,,
ASV143,-0.351484101,1.129762565,-0.311113248,0.756197989,0.941629169
ASV150,5.890594641,,,,
ASV155,-3.943409548,,,,
ASV174,8.00623014,,,,
ASV175,-1.232645025,1.673402234,-0.736610123,0.462647135,0.941629169
ASV186,23.89714654,,,,
ASV189,-4.732091696,,,,
ASV191,-17.84508376,331393.9584,-5.38E-05,0.999957115,
ASV192,-4.390633696,,,,
ASV193,1.33930088,0.833003931,1.607796591,0.110233434,0.60339513
ASV195,2.284146388,2.812745324,0.812070104,0.418191674,
ASV196,-5.625625086,,,,
ASV200,4.895443783,,,,
ASV202,-4.060740951,,,,
ASV205,-3.758902711,0.985720736,-3.813354609,0.000208324,
ASV206,-4.394391894,,,,
ASV210,6.214102707,1.524620189,4.07583656,7.81E-05,
ASV213,-17.12728402,80337.31788,-0.000213192,0.999830214,
ASV217,0.215515001,3.644052102,0.059141581,0.952927448,
ASV224,1.00493147,2.295810227,0.437724102,0.662291025,
ASV238,-0.570357306,1.308480072,-0.435893001,0.663615764,
ASV240,-5.447591054,,,,
ASV244,-14.212592,,,,
ASV246,0.057485465,2.37097868,0.024245459,0.980692886,
ASV256,2.201954352,2.789922823,0.789252783,0.431358545,
ASV258,-18.27532103,92570.52808,-0.000197421,0.999842775,
ASV265,3.770366242,1.663787903,2.266133944,0.02504612,
ASV274,-17.70043719,460541.0151,-3.84E-05,0.999969391,
ASV282,-14.78527208,,,,
ASV288,-6.282501799,0.908466207,-6.915504119,1.73E-10,5.13E-10
ASV298,-3.847759903,1.505639822,-2.555564649,0.011717684,
ASV301,0.321747535,1.739782612,0.184935482,0.853559252,
ASV304,-4.391128569,,,,
ASV309,0.040455096,1.578291482,0.025632208,0.979588829,0.994620707
ASV318,-3.243421049,,,,
ASV321,-6.450721987,,,,
ASV326,-3.361417855,,,,
ASV329,3.886971389,,,,
ASV331,-4.884113322,1.341549148,-3.640651801,0.000387322,
ASV333,-15.54238162,,,,
ASV339,-2.178523131,2.471605665,-0.881420188,0.3796687,
ASV341,-1.120717391,1.893788009,-0.591786084,0.554990953,
ASV348,-3.812177362,,,,
ASV349,-15.12871669,43486.61765,-0.000347894,0.999722938,
ASV350,-4.789501631,,,,
ASV354,3.543535211,6.998050874,0.50636031,0.613435838,
ASV355,1.650453897,2.135634714,0.772816571,0.440991974,
ASV360,-2.154659605,1.620095125,-1.329958699,0.185791197,0.721018098
ASV362,-0.259055824,2.501775012,-0.103548809,0.917682228,
ASV364,2.013726248,2.756019344,0.730664773,0.466259543,
ASV367,-5.598223142,,,,
ASV378,3.405155584,2.041229443,1.66818855,0.097613422,
ASV381,-5.7413545,,,,
ASV382,-4.060663097,2.32808115,-1.74421029,0.083415472,
ASV387,3.415891627,1.297682324,2.632301885,0.009476436,0.099952838
ASV389,-3.768872763,,,,
ASV390,3.298277766,2.73394217,1.206418264,0.229781869,
ASV392,1.55514238,1.208751607,1.286569028,0.200462851,0.743417042
ASV397,-16.31609948,,,,
ASV399,-1.186809693,1.670117616,-0.710614439,0.478558175,
ASV405,4.77210709,1.372011561,3.478182856,0.000681286,
ASV407,-4.103187994,1.607199275,-2.55300513,0.011800027,
ASV409,0.851390405,1.020817782,0.834027796,0.405749629,0.92005211
ASV410,-23.52961111,855794.8936,-2.75E-05,0.999978103,
ASV412,5.919858461,,,,
ASV413,-15.49565876,,,,
ASV424,1.37253063,2.940511988,0.466765868,0.641425409,
ASV427,-17.76513256,,,,
ASV430,0.932354613,0.796448059,1.170640825,0.24382082,0.789853955
ASV439,5.78135431,1.726156736,3.349263824,0.001052503,
ASV444,4.016834769,1.495216512,2.686456936,0.008135762,
ASV445,-0.104530886,1.059053442,-0.098702182,0.921522234,0.980905998
ASV448,-0.80950835,2.062815782,-0.392428814,0.695364903,0.941629169
ASV456,-0.505141953,1.443193226,-0.350016854,0.726875592,
ASV458,-20.92747301,726759.9735,-2.88E-05,0.999977067,
ASV466,-4.72881289,1.508461374,-3.134858453,0.002113139,
ASV467,-5.783104927,,,,
ASV468,-4.089626925,1.994844383,-2.050098223,0.042304885,
ASV478,-23.57594079,1967962.388,-1.20E-05,0.999990459,
ASV479,-4.589470868,1.081877366,-4.242135949,4.10E-05,0.000811809
ASV487,-19.93322228,617175.5954,-3.23E-05,0.999974278,
ASV502,-16.72259326,,,,
ASV503,-6.699187644,2.429336048,-2.757620812,0.006635387,
ASV505,-0.118183421,0.595713963,-0.198389544,0.843040969,0.941629169
ASV508,0.672672255,2.278002084,0.295290448,0.76822906,
ASV510,-13.55892117,23392.35066,-0.000579631,0.999538384,
ASV512,0.859560911,2.074754624,0.414295214,0.679320345,
ASV522,-3.725118158,,,,
ASV523,-4.822861911,1.038487671,-4.64412053,8.05E-06,
ASV527,5.610067777,1.427123784,3.931030959,0.00013497,
ASV528,-3.599655209,,,,
ASV530,4.935042475,2.81843744,1.750985282,0.082236774,
ASV531,-5.015964952,,,,
ASV552,1.547075537,2.064046081,0.749535367,0.454848452,
ASV562,-5.64241879,,,,
ASV569,-6.802212061,,,,
ASV574,-5.134814551,,,,
ASV575,-19.30273907,441050.9745,-4.38E-05,0.999965145,
ASV582,-1.990181564,1.191744942,-1.669972738,0.097259123,0.549564386
ASV584,-5.547886412,2.168427004,-2.558484284,0.011624386,
ASV585,-17.6035412,,,,
ASV589,-5.086977752,,,,
ASV616,0.306799538,0.480889667,0.63798322,0.524573342,0.941629169
ASV619,0.232657076,0.597717685,0.389242417,0.697714705,0.941629169
ASV635,-0.713302243,1.697328039,-0.420250079,0.674975895,
ASV637,-0.591356973,1.031666733,-0.57320543,0.567466292,0.941629169
ASV643,4.746001733,2.677037586,1.772855846,0.078524669,
ASV644,-0.833060637,3.750400969,-0.222125752,0.824554175,
ASV645,-0.320644879,1.392122695,-0.230328031,0.818188139,
ASV646,-0.481477064,2.370018294,-0.203153311,0.839323367,
ASV647,-3.759423033,,,,
ASV657,-18.59175722,271131.8682,-6.86E-05,0.99994539,
ASV658,-3.701003857,,,,
ASV670,1.707517255,0.985115915,1.733316078,0.085339808,
ASV684,-22.07017553,361404.7895,-6.11E-05,0.999951366,
ASV691,-4.469888072,,,,
ASV699,1.617535521,2.612789782,0.619083683,0.536912318,
ASV710,0.227234977,0.932564974,0.243666643,0.807861659,0.941629169
ASV716,-1.818591282,3.082377928,-0.589996206,0.556186783,
ASV725,-0.184073677,2.004406994,-0.091834481,0.926966695,
ASV729,-5.054451718,,,,
ASV730,-17.10048584,,,,
ASV731,-14.39609794,,,,
ASV734,-5.371448295,,,,
ASV740,-19.58531644,187130.1693,-0.000104661,0.999916648,
ASV742,-16.70811411,267410.909,-6.25E-05,0.99995024,
ASV752,5.413819978,,,,
ASV755,0.7714443,3.279032687,0.235265816,0.814361584,
ASV763,-4.391476821,,,,
ASV765,-2.434389892,0.965199874,-2.522161428,0.0128339,0.132723917
ASV778,-6.294450768,1.698006201,-3.706965713,0.000305981,
ASV783,-5.196993456,2.028218975,-2.562343377,0.011502089,
ASV789,-5.687468413,,,,
ASV790,-2.704478059,3.461433964,-0.781317248,0.435994157,
ASV793,-5.286872694,1.761531727,-3.001292916,0.003207295,
ASV801,1.121315288,2.207637501,0.507925458,0.612340689,
ASV804,-16.26476858,27863.93702,-0.000583721,0.999535126,
ASV810,0.504621371,5.907800155,0.085416121,0.932058068,
ASV814,-0.652491047,1.167705845,-0.558780321,0.577244251,0.941629169
ASV817,-7.330486072,1.468997969,-4.990126757,1.84E-06,2.84E-05
ASV828,-0.079534403,4.111803386,-0.019342949,0.984596294,
ASV835,-4.202517786,,,,
ASV836,-3.627362397,,,,
ASV854,-6.218479361,,,,
ASV869,5.310168226,1.854617133,2.863215341,0.004868844,
ASV871,-4.778099907,0.81594981,-5.855874773,3.48E-08,
ASV872,-5.760487039,,,,
ASV884,-5.224745252,,,,
ASV889,-1.642649333,0.767470256,-2.140342665,0.034138161,0.294444554
ASV895,-21.46525195,124306.1342,-0.000172681,0.999862478,
ASV898,-16.41420555,,,,
ASV899,-15.04890245,32984.45615,-0.000456242,0.99963665,
ASV901,0.118349524,0.344354279,0.343685357,0.731621599,0.941629169
ASV903,-5.754216004,2.509728232,-2.292764583,0.023419246,
ASV905,-0.094562717,1.982974289,-0.047687314,0.962036445,
ASV912,0.170955458,2.95553123,0.057842548,0.953960212,
ASV913,-21.26145541,618525.9307,-3.44E-05,0.999972624,
ASV925,-4.199043842,,,,
ASV929,1.077190845,2.823150287,0.381556324,0.703394836,
ASV938,-0.577540855,2.015883326,-0.286495179,0.774941365,
ASV939,-1.775430359,1.70896874,-1.038889897,0.300726901,
ASV942,-1.64675162,1.334861053,-1.233650211,0.219492746,0.779565005
ASV952,-18.00450042,,,,
ASV954,-0.387335875,0.71364417,-0.542757709,0.588198244,0.941629169
ASV961,4.665567681,3.001314634,1.554508024,0.122421963,
ASV963,0.938521268,3.007034503,0.31210858,0.755443135,
ASV964,5.937526646,1.881479526,3.155775316,0.001977126,
ASV967,0.535336998,1.888881336,0.283414838,0.777296252,
ASV973,3.765475797,,,,
ASV976,-4.809040679,,,,
ASV980,-2.563002813,,,,
ASV981,-3.401935676,,,,
ASV986,-17.14684825,227308.8669,-7.54E-05,0.999939924,
ASV997,-4.424304912,,,,
ASV1001,-0.20848611,1.815988376,-0.114805861,0.908770854,
ASV1004,-17.4536688,110459.0909,-0.00015801,0.999874161,
ASV1006,-4.25346541,,,,
ASV1009,2.732769499,2.327283475,1.174231472,0.24238495,
ASV1013,-4.187251319,,,,
ASV1014,-16.48945212,,,,
ASV1019,-4.486983405,,,,
ASV1021,-15.8138043,,,,
ASV1025,-1.107599223,1.741940566,-0.635842143,0.525963779,0.941629169
ASV1026,-21.90347719,2629085.72,-8.33E-06,0.999993365,
ASV1047,2.230789036,2.486062198,0.897318272,0.371158456,
ASV1050,-19.76023868,595589.5407,-3.32E-05,0.999973577,
ASV1067,-5.761502613,,,,
ASV1077,-1.118660374,0.776434394,-1.440766126,0.151983338,0.691678021
ASV1080,-19.96340147,,,,
ASV1081,1.683297804,1.646321733,1.022459809,0.308405668,
ASV1086,-0.09288825,0.555297196,-0.167276642,0.867404557,0.95422171
ASV1088,-17.39191193,,,,
ASV1091,-5.872083647,,,,
ASV1102,-4.187378604,,,,
ASV1107,2.184658298,2.011567129,1.086047921,0.279407657,
ASV1114,-0.085042644,2.697343585,-0.031528295,0.974895139,
ASV1121,-1.519194555,4.080959668,-0.372264045,0.710284352,
ASV1122,-5.466978666,,,,
ASV1130,-0.078494184,1.554435676,-0.050496901,0.959801613,
ASV1132,1.476674081,3.135416813,0.470965798,0.638430951,
ASV1143,-19.74253977,706866.476,-2.79E-05,0.999977757,
ASV1160,-17.87935525,153892.8499,-0.000116181,0.999907474,
ASV1169,-0.13374821,0.226918054,-0.589411937,0.556577412,0.941629169
ASV1173,-5.554998048,,,,
ASV1182,-2.432272314,1.377223382,-1.766069575,0.079661461,0.481826008
ASV1185,-4.060490666,1.330341999,-3.052215648,0.002739839,
ASV1186,-17.14895953,,,,
ASV1187,-21.40687401,604433.2344,-3.54E-05,0.999971794,
ASV1188,-18.32084395,,,,
ASV1195,1.271479659,7.858282073,0.161801224,0.871706102,
ASV1205,-2.698665188,1.54171606,-1.750429445,0.08233296,
ASV1210,-1.690124401,1.930549625,-0.875462811,0.382888692,
ASV1231,0.42402251,0.754896547,0.561696185,0.575261294,0.941629169
ASV1233,3.646051914,1.472989459,2.475273595,0.014561151,
ASV1241,6.787346924,,,,
ASV1243,-1.170699049,4.780130205,-0.244909448,0.806901197,
ASV1248,1.770288322,3.177735611,0.55709113,0.578394487,
ASV1249,-4.937238675,,,,
ASV1256,-5.759066369,,,,
ASV1263,0.693781084,1.319951454,0.525611061,0.600027179,
ASV1278,-4.25717315,,,,
ASV1285,-13.36462195,13705.7921,-0.000975108,0.999223427,
ASV1288,-4.176426046,,,,
ASV1303,-5.418373264,,,,
ASV1306,1.316930127,3.080867197,0.427454363,0.669734529,
ASV1309,-6.375182644,,,,
ASV1317,-19.03079618,371419.6371,-5.12E-05,0.999959194,
ASV1320,-1.99663324,2.753197678,-0.725205188,0.4695907,
ASV1334,-6.305450606,,,,
ASV1346,-0.081158747,1.149985986,-0.070573684,0.943842272,
ASV1353,-1.767659729,2.747649887,-0.643335142,0.521106097,
ASV1356,-13.04392896,,,,
ASV1360,-4.406832581,,,,
ASV1368,-0.540420648,0.261209888,-2.068913436,0.040476259,0.326227935
ASV1374,-5.334776669,,,,
ASV1375,0.476958088,2.019156493,0.236216504,0.813625355,
ASV1390,-2.374437373,,,,
ASV1392,-0.274608015,0.974766433,-0.281716733,0.778595322,0.941629169
ASV1405,4.764076769,1.650600228,2.886269303,0.004545571,
ASV1407,-0.793205484,1.477872404,-0.536721223,0.592350189,
ASV1410,-0.865573687,0.592512032,-1.460854195,0.146396297,0.691678021
ASV1413,-5.709579696,,,,
ASV1417,-0.989455786,2.524061675,-0.392009354,0.695674064,
ASV1418,0.681140125,2.093555827,0.325350829,0.745423017,
ASV1423,-1.390074342,,,,
ASV1433,7.306152177,,,,
ASV1438,-22.59966578,,,,
ASV1439,-17.88392777,128820.4173,-0.000138828,0.999889437,
ASV1447,-3.071184565,,,,
ASV1450,-4.153959473,1.929367342,-2.153016372,0.033108112,
ASV1467,0.343382922,1.338779629,0.256489503,0.797966254,0.941629169
ASV1469,-2.438365286,,,,
ASV1470,1.184938813,1.047202588,1.131527774,0.259853956,
ASV1473,-0.624285895,1.932433872,-0.323056796,0.747155801,
ASV1483,-17.29950519,306114.7108,-5.65E-05,0.999954993,
ASV1492,-3.315247974,,,,
ASV1495,-4.695590871,1.831582492,-2.56367971,0.01146001,
ASV1497,-19.07112042,440166.663,-4.33E-05,0.999965494,
ASV1507,-4.756170239,,,,
ASV1513,-5.090467291,,,,
ASV1514,-3.012508298,3.428219,-0.878738581,0.381116033,
ASV1517,-3.608091038,,,,
ASV1524,-0.102824051,1.573347948,-0.065353662,0.947989817,
ASV1526,-5.848698456,,,,
ASV1527,-5.240219833,,,,
ASV1528,3.438989374,1.572628593,2.18677785,0.030494442,
ASV1537,2.49358845,3.241281369,0.76932181,0.443056247,
ASV1539,0.120536438,0.431661441,0.279238372,0.780492417,0.941629169
ASV1541,-3.497496822,,,,
ASV1544,-0.218007319,1.36905325,-0.159239473,0.873719966,
ASV1547,-4.07998498,1.416226855,-2.880883783,0.004619279,
ASV1553,0.014840484,0.47054863,0.031538683,0.97488687,0.994620707
ASV1554,1.212631652,0.70643579,1.716549004,0.088372292,0.516369642
ASV1559,-0.753713013,1.040314814,-0.724504739,0.470019038,0.941629169
ASV1563,-1.866714948,1.938365637,-0.963035514,0.337264369,
ASV1569,0.655843003,2.378471828,0.275741338,0.783171519,
ASV1570,-17.8227131,,,,
ASV1583,-4.235290718,,,,
ASV1585,-0.402792314,0.845328241,-0.476492201,0.634499821,0.941629169
ASV1592,0.275497086,0.536490291,0.513517374,0.608435132,0.941629169
ASV1594,6.180612804,,,,
ASV1595,0.882931729,1.79240759,0.492595398,0.623104663,0.941629169
ASV1600,-3.738764584,,,,
ASV1601,-0.098216801,0.505026663,-0.194478447,0.846095805,0.941629169
ASV1622,-4.009721311,,,,
ASV1632,0.808103259,2.461141753,0.328344866,0.74316345,
ASV1636,5.804582962,1.209700119,4.798365209,4.20E-06,
ASV1637,0.685658396,1.552972621,0.441513512,0.659552911,
ASV1640,0.455567084,1.103970294,0.412662447,0.680513444,
ASV1645,-5.31900604,,,,
ASV1649,-15.10742744,,,,
ASV1655,0.726962473,3.282865836,0.22144142,0.82508584,
ASV1662,1.31274385,1.883700365,0.696896319,0.487074907,
ASV1669,-27.45089424,,,,
ASV1674,4.431123608,4.554546739,0.972901116,0.332355409,
ASV1680,-2.668303552,2.209592016,-1.207600106,0.229328249,0.789853955
ASV1681,-7.695382756,,,,
ASV1688,-4.85134365,,,,
ASV1690,-5.056749284,,,,
ASV1692,-0.898864955,2.259347405,-0.397842737,0.691379202,
ASV1694,-1.161915288,1.272088763,-0.913391677,0.36267708,0.905309277
ASV1707,-0.783641117,0.816512138,-0.959742153,0.33891353,0.905309277
ASV1708,-5.088956981,,,,
ASV1723,-0.001857455,3.280659784,-0.000566183,0.999549093,
ASV1730,-0.205395884,0.370555939,-0.554291167,0.580303486,0.941629169
ASV1743,-0.604877633,1.129413853,-0.535567748,0.593145104,0.941629169
ASV1747,1.455712176,2.147019424,0.678015373,0.49893105,
ASV1748,-15.19928928,,,,
ASV1754,0.418448583,1.903731657,0.219804394,0.826357991,
ASV1755,-5.922407904,,,,
ASV1758,1.819691113,1.899703363,0.957881714,0.33984746,
ASV1766,3.735366757,1.937109804,1.928319577,0.055930335,0.386066916
ASV1770,0.340447899,3.107495387,0.109557009,0.912924607,
ASV1773,5.658660363,1.975942849,2.863777343,0.00486072,
ASV1782,-4.115970073,,,,
ASV1784,-6.164265349,,,,
ASV1787,5.865412182,,,,
ASV1790,-0.471620654,3.325581055,-0.141816015,0.887438327,
ASV1794,-2.526332795,0.643294291,-3.927180501,0.00013692,0.002363556
ASV1797,6.778709319,,,,
ASV1798,-5.676353784,,,,
ASV1801,-0.470430604,2.307499443,-0.2038703,0.838764146,
ASV1805,-5.357745539,,,,
ASV1815,-16.03254889,,,,
ASV1820,-5.650624381,,,,
ASV1823,-18.48512738,185322.9048,-9.97E-05,0.999920563,
ASV1825,-0.012232732,0.593216532,-0.020621023,0.983578644,0.994832746
ASV1829,-0.374742875,1.559701515,-0.240265763,0.810491415,
ASV1836,1.795055299,0.765658363,2.344459859,0.020524081,0.184942303
ASV1841,-5.066614735,,,,
ASV1851,3.455848356,,,,
ASV1855,-4.149552099,,,,
ASV1856,-5.500018223,,,,
ASV1857,-0.642545348,0.428348813,-1.500051659,0.135953476,0.691678021
ASV1858,0.108458264,1.601323369,0.067730395,0.946101211,
ASV1863,-6.213523279,,,,
ASV1876,-0.753121758,1.392743546,-0.540746902,0.589579782,0.941629169
